VH,VH_Times_VH,VH_VV_Ratio,VV,VV_Plus_VH,VV_Times_VH,VV_Times_VV,VV_VH_Ratio,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,DI,EVI,MNDWI,NDBI,NDTI,NDVI,State,wClass
-34.72537539934972,1283.356644825505,0.476303230542713,-15.540743820617198,-50.26611921996693,535.8342827718865,242.4586072604456,2.257757026396208,244,220,1130,1460,1562,1649,1276,1322,1180,1022,-0.082474224,-0.4595765158806544,0.713615,-0.6573034,0.7380952,-0.13931437,TN,water
-25.90895236758999,673.1550338217481,0.7987786891354864,-20.70145002932454,-46.61040239691454,538.022679610858,430.1049019068771,1.2521543902580727,287,256,934,1220,1138,1244,712,755,623,531,-0.2372171,-2.880313199105146,0.6191108,-0.36923078,0.6531165,-0.29244748,TN,water
-36.33147150875044,1367.607511372892,0.4740848866562441,-16.615177899279235,-52.946649408029685,601.2927568439302,276.19727725033584,2.196342955446104,247,208,1166,1480,1560,1665,1260,1325,1168,1052,-0.08797938,-0.5493273542600897,0.7139548,-0.6508834,0.7535545,-0.14369501,TN,water
-26.689677806233064,719.7149760511779,0.4871692376318313,-12.658514387633003,-39.34819219386606,332.7413048511869,170.3207437877358,2.2677922374616637,3034,2866,1076,1362,1590,1737,1747,1793,1814,1918,0.068312034,0.1704718417047184,-0.38034576,0.25165015,-0.35572374,0.065804936,TN,water
-27.617840003052255,767.10670354919,0.8265856663421817,-22.69117688201664,-50.3090168850689,626.8113613799081,530.0882951306522,1.2720082423260115,596,502,914,962,772,818,742,747,651,688,-0.08004426,0.1925525143220878,0.23491655,-0.044105854,0.31420764,-0.08503162,TN,water
-36.529417495046296,1390.687020658039,0.63270811535674,-23.00377968020506,-59.53319717525135,871.6862302659345,546.6584468397896,1.5813521428436197,123,93,268,466,282,310,199,202,189,173,-0.2835821,1.81640625,0.582343,-0.21153846,0.667263,-0.19745223,TN,water
-33.38543808656797,1210.7916308222475,0.4844508925475589,-14.812366630367125,-48.197804716935096,486.5612731070605,220.6395242746768,2.30260820362367,3485,3316,1011,1340,1562,1768,1784,1913,1946,2098,0.076831564,0.2569249297470895,-0.44455957,0.28337324,-0.42439863,0.10946408,TN,water
-28.768301648691924,837.1973315711597,0.6298292140179095,-17.79988214234524,-46.56818379103717,509.622918177094,317.47720998073714,1.6269089162550951,3545,3444,1052,1398,1656,1837,1845,1963,2026,2110,0.07000864,0.2271053277682297,-0.43435162,0.272662,-0.42255268,0.100488864,TN,water
-33.182952431034124,1197.1854091758696,0.5397926601178122,-16.931994268159244,-50.11494669919336,575.5408695758289,289.3490897452734,1.9322160372319848,327,268,464,492,343,355,344,336,327,340,-0.07496464,0.036563071297989,0.2014652,0.0,0.29473683,-0.023880597,TN,water
-28.302817060885545,836.2931841529276,0.4813775714813787,-12.84946585816686,-41.15228291905239,361.2904647829871,165.57370629692852,2.222918639019169,3368,3230,1082,1400,1660,1847,1863,1978,2010,2128,0.07474021,0.2269190871369294,-0.41275167,0.25251022,-0.39524838,0.09536785,TN,water
-37.18613103877548,1435.179990215713,0.4898090128336296,-17.517330031988617,-54.70346107076409,654.9740982430162,309.0597755826998,2.1279429276309814,251,215,1130,1454,1544,1647,1238,1293,1168,1030,-0.08095855,-0.4800817160367722,0.70557183,-0.64622974,0.7423607,-0.13864307,TN,water
-33.61587653888172,1144.3157371646048,0.7827786831450734,-25.83670784990932,-59.452584388791045,864.3211844399207,678.7453455943348,1.3304171641998987,353,279,524,608,478,510,433,438,397,401,-0.083689675,0.3049698795180723,0.26534858,-0.058666665,0.37091318,-0.09257143,TN,water
-33.99114366179397,1241.2358953150945,0.522936976325425,-16.73622567604359,-50.72736933783756,573.5445615224911,280.4061536111906,2.016570236460111,191,164,655,794,493,465,306,304,290,281,-0.3314802,0.3050796513375413,0.61218274,-0.2058212,0.65762,-0.25925925,TN,water
-31.33904729651479,1021.223369154714,0.38990329411946,-12.01623592102052,-43.3552832175353,385.0489063174103,146.56889161439355,2.587476683694228,3264,2960,949,1268,1534,1701,1714,1819,1828,1944,0.092703864,0.1877154897203422,-0.44042367,0.282011,-0.40018922,0.08744795,TN,water
-30.660011659891225,960.426304596272,0.5363491594778488,-16.04588494776794,-46.70589660765916,489.3728314824865,258.29391936308787,1.9268025003944664,250,208,1150,1448,1556,1638,1267,1288,1160,1038,-0.08023483,-0.5288461538461539,0.70553595,-0.6453901,0.7487923,-0.14580265,TN,water
-34.67284569975559,1211.0585906200602,0.5842262722906414,-20.21178434210775,-54.88463004186334,704.1065353727903,412.895961707765,1.7250080117907327,244,195,482,585,491,699,544,577,475,466,-0.040693797,0.2072538860103627,0.41133896,-0.32127956,0.5,-0.016563147,TN,water
-33.99665991392075,1195.9945422320577,0.5157122158985615,-16.930621681355678,-50.92728159527644,574.3240305020504,289.1726755188309,2.028259524463039,170,131,441,594,421,631,442,488,370,358,-0.14624506,0.3105968331303289,0.55497384,-0.37037036,0.6386207,-0.06447535,TN,water
-29.764961888826093,911.0888357632628,0.7127278060437899,-20.44008339497381,-50.20504528379991,602.3106580315283,419.843962282715,1.47889835698874,125,97,327,500,321,344,227,229,215,196,-0.27427962,0.8534621578099839,0.6,-0.2647059,0.67504185,-0.1977612,TN,water
-39.6853246649514,1581.1780315739147,0.4397352938544522,-17.41236493748788,-57.097689602439296,692.2406385523374,304.3050560197205,2.28320623131588,4284,4229,1448,1884,2236,2462,2466,2598,2632,2760,0.061631743,0.1907882058200038,-0.38910505,0.2388664,-0.3836087,0.08134758,TN,water
-37.33061991793108,1449.785607817532,0.3891049904181188,-13.899292777858586,-51.22991269578966,514.2981670754652,193.57250337050695,2.715777058099176,3199,3054,996,1312,1564,1743,1756,1842,1886,1991,0.076076604,0.2117863720073665,-0.4183108,0.25821042,-0.3989922,0.093333334,TN,water
-29.8914434019988,895.2128370382704,0.5622287928897434,-16.805805703486495,-46.69724910548528,503.3244659363132,287.45199769044643,1.8051090599798805,569,495,1009,1062,838,853,752,744,664,702,-0.11612903,0.232061883168845,0.30226853,-0.07704785,0.36416185,-0.11584554,TN,water
-24.761415410096426,618.9460097849775,0.718356347873691,-17.60651400955846,-42.36792941965488,435.4562468233371,311.14556221906565,1.4131694825479255,3156,3006,1128,1406,1602,1752,1759,1838,1882,1958,0.06624339,0.2306425041186161,-0.3836037,0.25287813,-0.36264732,0.080367394,TN,water
-21.01550499628949,457.1610453157947,0.7099933786544093,-15.146589998356312,-36.1620949946458,334.816297259448,247.70655075961005,1.4215725907421648,302,173,517,686,466,913,872,987,855,655,0.14781746,-4.312638580931264,0.38866398,-0.47796023,0.59720606,0.2944739,TN,water
-37.92937767736132,1463.179632736885,0.5459888368251015,-20.49788885537985,-58.42726653274118,782.1219836434988,421.1246263419541,1.8437806249992943,207,190,325,385,255,298,206,198,193,178,-0.17948718,0.217238962859145,0.3006757,0.035,0.33913043,-0.13839285,TN,water
-40.18256807906987,1659.6915685315885,0.4770656854264301,-18.610534661228613,-58.79310274029849,748.0823290659526,347.163693493877,2.163608553767153,274,252,1140,1472,1606,1804,1419,1491,1322,1198,-0.038554218,-0.294728102947281,0.68613976,-0.6566416,0.7076566,-0.096994534,TN,water
-37.43063673456424,1407.4587585983752,0.4705031644614221,-17.54611533106692,-54.97675206563115,657.1861777024327,308.562847514333,2.136504265983976,313,272,474,502,380,379,379,366,373,339,-0.06027397,0.0194228634850166,0.23190184,-0.08746356,0.29715762,-0.009296149,TN,water
-23.74641186488337,578.7743042720648,0.5964089176242234,-13.853110601892212,-37.5995224667756,329.25327784051314,197.06337787527332,1.7615965998427965,930,521,329,503,351,632,1298,1577,1042,1753,0.3164219,2.534849596478357,-0.2979763,-0.05679513,-0.017578125,0.4960517,TN,water
-29.916109509180824,896.3023643637696,0.5692218844714753,-16.980356034657692,-46.89646554383853,507.2885508384962,289.4044601099213,1.7704251390401184,3412,3259,1082,1366,1606,1768,1771,1873,1884,1964,0.067634314,0.2040516735173224,-0.42821264,0.28851965,-0.4092973,0.07965616,TN,water
-35.57579609564676,1332.6036499395782,0.629551344794093,-21.08491256885153,-56.66070866449829,738.3962564315485,446.6562051969518,1.7234493144994074,185,187,367,568,371,645,334,360,310,249,-0.208,0.7076566125290024,0.5086321,-0.25252524,0.50463575,-0.08957416,TN,water
-36.833234751356095,1426.6747063632345,0.4148437359897782,-14.202966710648347,-51.03620146200444,513.1395437308711,203.650108372414,2.663972718176032,3581,3426,1056,1384,1676,1850,1881,2009,2032,2199,0.07704116,0.2134804509474694,-0.4424975,0.2759665,-0.42453223,0.09600863,TN,water
-26.78050669683137,718.5939716889966,0.8031134843602508,-21.35534652563338,-48.13585322246475,568.9241340526686,468.15984266107,1.2916597290291003,245,192,380,555,387,414,289,291,276,265,-0.17823344,1.1055776892430278,0.3875,-0.05950096,0.48594376,-0.16742082,TN,water
-26.67340703628956,715.5000924787614,0.3876306997447828,-10.379601225919666,-37.05300826220923,279.4419401080276,109.77631574310423,2.597974120492105,3315,3052,976,1316,1606,1758,1786,1883,1938,2057,0.09198628,0.1950646298472385,-0.43165624,0.26213592,-0.3974359,0.09367946,TN,water
-34.32845895552633,1203.1955999514896,0.6666288536397437,-21.440471453198125,-55.76893040872445,707.9822005051602,491.54796584952834,1.7564408587533062,304,252,470,509,369,370,334,341,346,326,-0.07866761,0.0596473029045643,0.25215253,-0.064615384,0.33771354,-0.032167833,TN,water
-32.700620596906106,1134.2006243468647,0.6316609601798036,-19.182377426135364,-51.88299802304147,613.9086489538092,380.3395809559624,1.7925339001709268,545,463,906,1013,817,853,748,709,672,684,-0.09617527,0.2971311475409836,0.30038512,-0.10435497,0.37262872,-0.097380795,TN,water
-34.46335326605619,1276.1749893035003,0.5978614167978067,-19.988469313139383,-54.45182257919558,721.8616686901794,418.60490548576365,1.7330892171782453,188,166,322,493,308,594,359,394,324,250,-0.12553373,-0.1652892561983471,0.4478708,-0.265625,0.49620637,0.025316456,TN,water
-26.22364642695132,693.0067011752695,0.7314160856400493,-18.791058691232827,-45.01470511818415,485.7691136431173,366.7220913955098,1.4753683156914583,174,165,301,546,273,704,405,458,366,284,-0.13669065,-0.9207920792079208,0.51666665,-0.35555556,0.53586495,0.14553991,TN,water
-29.750697228468887,949.3045733004147,0.6474447394065543,-18.18822438335872,-47.93892161182761,544.9744882887616,332.7788502939727,1.6320529508448076,562,483,952,1066,927,1008,809,785,697,697,-0.10327635,0.6534090909090908,0.30958232,-0.10722796,0.37637186,-0.14162561,TN,water
-35.47281078194782,1353.0378323369316,0.5279675592148844,-17.582424803740803,-53.05523558568861,632.8832142084134,311.5402807623276,2.000698080407302,242,203,1007,1366,1500,1697,1448,1505,1376,1298,0.01537496,-0.1097539387502212,0.69900495,-0.70086527,0.74123645,-0.043115437,TN,water
-32.8508759689788,1175.80873336394,0.6034441306002516,-18.2156339502755,-51.06650991925429,593.2632783620494,332.0823390988294,1.8207625771470417,212,181,422,484,340,327,263,273,242,248,-0.18856122,0.2777777777777778,0.3908046,-0.066079296,0.4556391,-0.16838488,TN,water
-31.64508054526112,1063.3138285627058,0.4611026638995176,-13.796823954564946,-45.44190449982606,436.6981268864734,191.15125072702955,2.301396168655443,3651,3255,1508,1944,2242,2217,2381,2481,2646,2678,0.09551148,0.2108999791188139,-0.30509382,0.15959981,-0.2521639,0.08265139,TN,water
-31.80249223310601,1011.6555666338576,0.4709134504070026,-14.9661333445401,-46.768625577646105,475.7642707936764,224.17915139801423,2.1276645427717784,3478,3279,993,1302,1578,1763,1826,1943,1926,2108,0.082423635,0.220392653578214,-0.45523012,0.28719467,-0.43156517,0.09931507,TN,water
-35.905819907619815,1353.32448661744,0.4908313555845265,-16.665000867161194,-52.570820774781,592.8850778328439,278.7982691742416,2.181406156652102,3623,3456,1048,1370,1662,1818,1881,2031,2084,2237,0.08364189,0.251370026209197,-0.45123172,0.26966882,-0.43224204,0.112653494,TN,water
-33.39086182048577,1166.4952586457523,0.5626295338997896,-18.05907912601517,-51.44994094650093,603.7057602266073,328.3936382565559,1.857716137744496,206,178,626,716,439,412,306,307,261,274,-0.3137399,0.2473596442468037,0.55314535,-0.11777302,0.6017897,-0.25428572,TN,water
-26.69737685492422,721.5590887753257,0.6947473009000481,-18.362662002994952,-45.06003885791917,491.58204346794224,337.4705229120146,1.4510413497432193,295,270,843,1058,873,922,498,527,456,393,-0.2775373,1.6613545816733069,0.563932,-0.21438083,0.5933735,-0.31376976,TN,water
-30.96801585983144,959.7400246889704,0.7215957878972705,-22.302765971967982,-53.27078183179942,689.7714178194668,521.5800600418884,1.4561031742030173,125,97,334,514,320,357,239,245,220,215,-0.27824268,0.6868131868131868,0.6087637,-0.2753623,0.6824877,-0.18518518,TN,water
-29.423665381457145,876.4398599116263,0.6427817983820162,-18.825738430967547,-48.24940381242468,558.4906176160171,357.24620250709216,1.5626803076878255,316,261,446,436,330,406,360,355,294,364,-0.06656465,0.0841121495327102,0.15957446,0.036065575,0.25107604,-0.057692308,TN,water
-28.53940216377444,828.314290456152,0.5559733782857519,-15.583384881014943,-44.122787044789376,445.1493747310442,243.92881224199027,1.8387632378590464,3553,3426,1086,1408,1678,1850,1892,1991,1996,2169,0.068862565,0.2028061224489796,-0.4323725,0.2805911,-0.41745967,0.08655416,TN,water
-33.04610501931147,1192.5006530696592,0.6097467957796058,-18.707056489032336,-51.753161508343815,621.5886123479172,350.08464036610894,1.7575568081755373,215,194,1064,1404,1448,1490,976,1022,882,729,-0.18589981,-0.8893777498428661,0.73440397,-0.60802186,0.7571965,-0.24291846,TN,water
-31.36155991586865,994.1160000949918,0.5773165374155701,-18.026509049742025,-49.38806896561067,568.9702940845485,328.051026830723,1.7442166819057845,154,135,846,1034,718,616,315,299,256,239,-0.48068398,0.648876404494382,0.7407407,-0.24878049,0.7690334,-0.47433266,TN,water
-29.87207870372753,896.9972371836226,0.474542704687676,-14.205638387627005,-44.07771709135453,427.5067546850385,203.9490391953071,2.1091980029177986,3372,3240,1028,1348,1632,1789,1802,1906,1966,2069,0.07555914,0.2062237589528278,-0.42881355,0.26339453,-0.41238013,0.09282935,TN,water
-37.05229585674999,1426.05094363863,0.5031755988206715,-18.228079133635408,-55.28037499038539,686.2695910392407,334.5842491200467,2.014791436511331,234,202,424,560,378,370,281,291,263,268,-0.2104845,0.4436728395061728,0.41057935,-0.0583501,0.46981627,-0.17940718,TN,water
-38.57857987892016,1527.8431959370398,0.513014251520989,-19.06232847220324,-57.64090835112339,725.4869855923439,366.3560334638067,2.06832449245219,245,218,337,507,352,388,259,258,253,262,-0.18560916,1.5325077399380804,0.34840426,-0.016064256,0.3986207,-0.16363636,TN,water
-25.337592591648484,648.5571009378696,0.5764334764100219,-14.5235768520775,-39.861169443725984,369.6588886707143,211.5030002720781,1.7415782201510148,3376,3190,985,1300,1560,1756,1780,1877,1946,2070,0.08479413,0.2462048730705447,-0.4439692,0.26869598,-0.42093542,0.110096976,TN,water
-33.53135913832473,1222.0361157934265,0.5997565310545792,-18.57008246669973,-52.10144160502447,625.4139513884804,344.9304051555974,1.7981706745632902,209,181,675,793,480,436,291,303,257,246,-0.35277778,0.2896856326318524,0.5828343,-0.10300429,0.6283367,-0.30257803,TN,water
-39.41358392822946,1667.8232250110084,0.5570301535950548,-19.685928131734094,-59.09951205996356,767.3556349496554,392.9495488892563,2.0595112002627607,311,252,458,458,333,368,352,341,306,328,-0.070082895,0.0597345132743362,0.19115734,0.008103727,0.29014084,-0.04225352,TN,water
-32.85399679032283,1180.7529895154064,0.5430431528632451,-16.4127401266436,-49.266736916966416,539.3547089948584,269.8032095330311,2.003813975782722,222,185,701,852,534,473,318,330,274,277,-0.3529028,0.3654765251616531,0.5865922,-0.10483871,0.64320153,-0.32178217,TN,water
-28.558458594853292,819.5385664715443,0.6787770921303148,-19.249107625639454,-47.80756622049276,548.4110272874581,371.1254448579696,1.4895094853661304,216,215,1050,1376,1468,1572,1151,1198,1048,894,-0.114535905,-0.5297679112008072,0.72864324,-0.65822786,0.7297297,-0.16693164,TN,water
-29.249468978465803,860.932123876984,0.8711212710619094,-25.580089089784128,-54.82955806824992,756.263424247381,677.1199441169271,1.173834372704679,320,249,566,799,673,696,386,402,367,307,-0.20806916,-4.751552795031056,0.42806077,-0.06841339,0.5248092,-0.29423076,TN,water
-15.102160136431865,230.79535434550417,0.5631063189031159,-8.326324780114131,-23.428484916545997,124.42730307691664,70.91782162938775,1.8704566340646744,3329,2573,1794,2242,2520,2405,2998,3212,3238,3398,0.15392725,0.3660277324632952,-0.19511758,0.013857164,-0.06874351,0.124696076,TN,water
-33.64778825966957,1147.827013232252,0.5500672481272443,-18.257942781775952,-51.90573104144551,615.12510721311,334.3652220554261,1.846377015951684,255,218,1132,1498,1560,1668,1304,1391,1218,1101,-0.076199435,-0.4092867400670177,0.70907015,-0.6537678,0.7459207,-0.12311015,TN,water
-34.636094003637346,1260.2242825683948,0.5520606279485235,-17.951448877632043,-52.5875428812694,610.6056930411952,324.378317141223,1.979817389779723,205,174,636,799,482,443,327,312,287,274,-0.32832766,0.3066037735849056,0.59163344,-0.16666667,0.6423433,-0.25357607,TN,water
-37.61378103154991,1463.1933516894198,0.49886097120165,-17.99036191486952,-55.604142946419415,670.4703387526271,324.46372040126096,2.1154866214728045,229,188,1088,1438,1552,1686,1335,1413,1262,1149,-0.043310877,-0.3002070393374741,0.72525495,-0.6928236,0.7687577,-0.10305615,TN,water
-40.503391955900014,1718.428844480626,0.4393154636750629,-16.83681665469051,-57.34020861059051,683.2581306731514,283.8166789310944,2.4041885000328613,237,198,1120,1448,1578,1723,1426,1471,1340,1232,-0.021408625,-0.2469904524699045,0.7186944,-0.6994293,0.75941676,-0.08156271,TN,water
-37.68577887336247,1457.7028700865314,0.4042157441685926,-14.544788435499507,-52.23056730886198,539.6064426680364,214.85995999967903,2.667081198230479,3408,3279,1048,1360,1596,1805,1827,1951,1972,2073,0.07395948,0.2548116020601789,-0.4295302,0.2669145,-0.41366673,0.10538117,TN,water
-31.99669824414106,1031.6385934373418,0.7233750049309332,-22.962875227908643,-54.95957347204972,735.1669600921738,528.2787303193708,1.3950801149818703,265,200,498,583,426,459,358,372,332,321,-0.13478261,0.2777777777777778,0.375,-0.112227805,0.48914433,-0.124010555,TN,water
-39.215628459389535,1656.1516238475283,0.4842560046301475,-17.258535575805055,-56.474164035194605,679.4876294689084,297.92224766319555,2.263650335155698,3698,3542,1080,1416,1698,1890,1900,2043,2094,2255,0.0775814,0.2366722448003825,-0.44622606,0.2769337,-0.42880192,0.10443038,TN,water
-34.562052348890845,1212.711118976856,0.4564469037986908,-15.854850548175628,-50.41690289706648,559.3247056643982,258.7913411557332,2.197288895809961,3893,3818,1220,1596,1914,2106,2139,2244,2282,2411,0.065665714,0.1992635910764565,-0.4184733,0.2608907,-0.41041744,0.08770257,TN,water
-27.31025116738103,755.3102400755846,0.6391498352727811,-17.20959110728286,-44.51984227466389,469.0898232207932,296.7989506729677,1.5930656507606875,266,231,1082,1440,1526,1676,1219,1259,1102,946,-0.09970385,-0.4944029850746268,0.68815947,-0.6111111,0.72351885,-0.16133942,TN,water
-35.27698218658496,1322.1710031621,0.4776084865475006,-15.86168427983756,-51.13866646642252,559.6384806264149,251.6674302134992,2.2242871897932344,3339,3213,1020,1346,1570,1782,1766,1908,1914,2046,0.07072972,0.2333785617367706,-0.42540023,0.27127355,-0.40951964,0.09873708,TN,water
-30.86972590631813,953.1761312319592,0.6204660047301309,-19.14627976034682,-50.01600566666495,590.964156838611,367.2905852714577,1.6157532026039616,225,189,1104,1460,1542,1631,1268,1302,1158,1039,-0.08773087,-0.4504927264195213,0.7329377,-0.6746204,0.7707702,-0.14222223,TN,water
-28.872010571183957,843.3073505136686,0.6077077724612595,-17.348704617571922,-46.22071518875588,501.2546371999736,302.08594673735024,1.669172507272441,233,199,1132,1458,1534,1658,1265,1311,1172,1044,-0.08229915,-0.4795972443031266,0.7244234,-0.6683274,0.7598069,-0.1337768,TN,water
-31.834393844261133,1021.609742924712,0.8055748494344591,-25.18518781821066,-57.019581662471786,793.2394452238195,662.6511146098717,1.331205031734798,174,141,300,450,309,329,224,225,210,203,-0.21230769,1.3378378378378375,0.44230768,-0.09375,0.52284265,-0.19075145,TN,water
-34.97143047722515,1297.1129339395618,0.6180248625656473,-19.894635103318247,-54.866065580543385,691.8406245252892,396.1853307530112,1.7694716467232685,225,202,728,854,473,433,328,317,305,311,-0.33165196,0.1813471502590673,0.5829472,-0.1509434,0.61742425,-0.2159383,TN,water
-29.051167570769,851.7994407215743,0.666003031050297,-19.06992237138534,-48.121089942154335,551.1209714692399,364.92560107058375,1.536306886615228,290,250,444,486,356,369,345,335,333,335,-0.08314937,0.066860465116279,0.2525773,-0.06902087,0.3206522,-0.03338171,TN,water
-34.16188046695002,1189.5752308799576,0.4980543777319458,-16.707274173906395,-50.86915464085643,570.4653888904344,279.4529726767421,2.0478909367535088,3583,3461,1100,1468,1742,1908,1940,2056,2120,2210,0.072799094,0.2185981956974323,-0.41872898,0.25653166,-0.40434164,0.09787675,TN,water
-39.551199066143305,1645.3142953489632,0.4858748450349126,-17.729572467193318,-57.28077153333662,691.1243111149472,315.6429094109127,2.270573960974176,227,185,688,803,462,417,315,308,274,269,-0.32706514,0.2224325603407477,0.5592233,-0.093812376,0.62550604,-0.25543478,TN,water
-30.8651052366746,962.2422149375528,0.6211364016695553,-19.038733108218636,-49.90383834489323,588.9334883080558,363.9452087287701,1.6239843737544173,385,332,463,644,456,539,377,369,365,370,-0.13093859,0.6140350877192982,0.25170067,0.026666667,0.31967214,-0.11084044,TN,water
-27.69975476184876,783.4912364383813,0.4959430852822972,-13.472300489391491,-41.17205525124026,373.18287020733374,181.55189026810663,2.0565357510409883,3478,3302,929,1278,1532,1736,1800,1910,1982,2126,0.087649405,0.267379679144385,-0.4625736,0.2739927,-0.44192138,0.1280592,TN,water
-35.01507655025235,1306.2106452904093,0.5320135339630871,-17.912864483504666,-52.92794103375704,643.4816654860136,324.26748489861546,1.9259468429391704,291,241,457,496,374,360,332,329,347,324,-0.072,0.0807899461400359,0.26048285,-0.08777429,0.34599727,-0.03744799,TN,water
-40.52184431963729,1718.458500869701,0.5029665231835504,-19.224937436886528,-59.74678175652382,777.7726884553392,369.62238971199855,2.1112996405512328,241,196,433,498,381,395,295,307,292,296,-0.13121435,0.3328347045624533,0.34776726,-0.095684804,0.4351585,-0.13224368,TN,water
-26.321766792210084,694.0105467920165,0.7158429538095596,-18.83353569338294,-45.155302485593054,496.39798874068646,358.9076379109806,1.4138109482808754,187,157,830,1005,668,580,334,329,294,282,-0.4144857,0.4864724245577523,0.6862416,-0.22245322,0.72977626,-0.38877338,TN,water
-39.231042263786826,1595.3665776283833,0.4242324771633934,-16.07338312774516,-55.30442539153197,634.1036357773905,258.58880745831203,2.4290675670922703,3707,3595,1250,1610,1882,2070,2090,2224,2226,2371,0.06536183,0.2075289575289575,-0.39439532,0.24962077,-0.38136408,0.08373904,TN,water
-28.29282960664488,807.795853516829,0.6529545439624217,-18.157113177845584,-46.44994278449044,509.5589360622239,332.53323382704,1.5833176937361049,283,232,469,549,295,308,271,269,252,257,-0.18693009,0.0719304115088658,0.31971154,0.057943925,0.4058899,-0.07861061,TN,water
-33.37171335577902,1156.3703498506543,0.5931934669699432,-19.114415774698323,-52.486129130477366,637.9989302711833,366.365675126347,1.7498538854597183,209,183,692,847,516,460,285,294,277,252,-0.35883906,0.3290198237885462,0.6041667,-0.1399177,0.6446602,-0.30138713,TN,water
-26.60612458836128,718.6492838802138,0.6427272397460913,-17.036918838822913,-43.6430434271842,458.49016867881153,292.88463722453173,1.5580462679216398,209,186,553,634,400,364,314,301,272,260,-0.2605688,0.2170227195659546,0.5041518,-0.13097712,0.5463415,-0.1904762,TN,water
-34.41869699812398,1261.3052828915827,0.5658505565378077,-18.19462403643537,-52.61332103455933,618.5171513382844,331.8802611294177,1.9204903709174457,218,189,538,566,400,397,304,294,276,270,-0.20896718,0.2282768777614138,0.44387755,-0.11740891,0.49933776,-0.18343195,TN,water
-27.607378226879906,769.7729821349885,0.6552943871032577,-17.955310428444477,-45.56268865532439,496.5902038704405,324.6412439160192,1.5447150329589168,309,258,430,456,346,356,369,363,327,342,-0.057777777,0.0578562728380024,0.19215687,-0.028301887,0.27731094,-0.028231798,TN,water
-26.101605178618268,685.5470194340348,0.6427891500161043,-16.717249986106207,-42.81885516472447,437.3698626265731,280.886256660406,1.5652259125841017,3318,3167,1007,1312,1566,1767,1782,1882,1892,2046,0.07544638,0.2181185601498728,-0.43326133,0.2737044,-0.41415495,0.09427415,TN,water
-37.97248535979358,1500.259523147405,0.4605990453881799,-16.715780342514627,-54.68826570230819,634.1318235756193,279.43401766631007,2.273950150902781,211,194,720,800,476,412,315,313,284,282,-0.33512425,0.2124833997343957,0.5825915,-0.14747475,0.60965794,-0.25263157,TN,water
-30.17320490591696,947.4319621477248,0.7018265288048448,-20.369920046098716,-50.54312495201567,616.7569999222688,416.4560460952604,1.4811426831445704,139,124,264,532,268,482,201,168,141,122,-0.4017094,1.3804347826086958,0.585693,-0.007142857,0.6219512,-0.31051344,TN,water
-21.27208054257006,456.7935849576314,0.5194418777238646,-11.011817078780362,-32.28389762135043,235.6285047542073,121.81774944781334,1.929315185523939,2876,2510,905,1220,1624,1857,1969,2091,2004,2184,0.13356562,0.1914743525143605,-0.40429688,0.17868853,-0.3458445,0.1047409,TN,water
-32.39380217513362,1121.433637451272,0.7585594084149653,-22.914579779009085,-55.3083819541427,729.8986924619777,536.0507373759465,1.4627335394156908,126,104,296,467,296,311,200,205,190,164,-0.2874859,1.047430830039526,0.5750422,-0.20253165,0.6357268,-0.218107,TN,water
-23.169270194448767,539.5369711843233,0.7776756088903962,-18.008297095721456,-41.177567290170224,418.8704762305717,333.623153211354,1.3146618976855475,683,533,313,426,393,465,387,424,419,437,0.06938379,0.1509872241579558,-0.23174031,0.23956443,-0.11157456,0.032019705,TN,water
-27.07270190063969,735.2071309264452,0.6793177314666718,-18.35233908472833,-45.425040985368,497.393359421954,337.3955104155122,1.476108488542299,248,184,582,894,524,1239,1087,1126,943,713,0.049801674,-3.7815884476534296,0.56567425,-0.58354324,0.6586271,0.2856169,TN,water
-31.85334564298502,1141.4056412346322,0.5328283883346243,-15.030019446974377,-46.8833650899594,478.06646476355246,225.91356372067267,2.122454994000551,3236,3083,1100,1356,1626,1852,1825,1926,1892,2074,0.0720184,0.19564577817005,-0.40940768,0.26209047,-0.3890516,0.075611144,TN,water
-32.8770891338547,1090.7930883903243,0.5481857913641218,-17.804973794148548,-50.68206292800323,584.0349601834649,317.2509435233001,1.8519992719867588,297,246,435,446,333,343,333,321,310,350,-0.06543495,0.0603041426324069,0.20053835,-0.021416804,0.28901735,-0.035769828,TN,water
-38.09995110754998,1499.4695906410775,0.2644948588155977,-9.847103530575328,-47.94705463812531,380.6491480230368,102.0526437938326,4.066400546454887,3548,3410,1074,1404,1674,1845,1859,1982,2018,2140,0.07244702,0.2145708582834331,-0.43295637,0.2748832,-0.4167013,0.09317443,TN,water
-25.321327883723058,648.0847652236073,0.6933831736965205,-17.397278384013614,-42.71860626773667,441.08018729247306,302.7689107843591,1.4541522201398178,197,175,517,576,354,345,273,269,258,254,-0.24543947,0.1605888256942121,0.49029756,-0.13406594,0.53395474,-0.15686275,TN,water
-28.995340177283392,851.4553680776718,0.666763380962562,-19.153926675724296,-48.149266853007695,557.1904235568222,367.3196745835865,1.51061653335785,214,179,792,847,480,435,311,316,278,290,-0.35177866,0.1815893563466379,0.59660697,-0.1300813,0.65107214,-0.26649076,TN,water
